age,gender,no_of_siblings,mother_occupation,mother_monthly_income,father_occupation,father_monthly_income,average_grade_g12,average_grade_first_year,grades_understanding_self,grades_purposive_communication,grades_art_appreciation,grades_sts,grades_environmental_science,grades_intermediate_programming,grades_discrete_mathematics,grades_contemporary_world_with_peace_education,grades_mathematics_in_the_modern_world,grades_introduction_computing,grades_fundamentals_of_programming,study_hours,study_strategies,regular_study_schedule,attendance_rate,class_participation,time_management_rating,study_deadlines_frequency,motivation_level,engagement_level,stress_frequency,coping_effectiveness,graduate_on_time
20,M,1,Housewife,0,Tricycle Driver,8000,90,91.0,86.8,89.2,86.8,98.2,92.1,90.4,90.3,98.1,87.1,93.4,88.9,5-10 hours,Rarely,Yes,More than 90%,Extremely actively,Good,Rarely,Not motivated,Extremely engaged,Sometimes,Very effective,1
21,M,0,Street Vendor,11500,Househusband,0,93,91.1,95.2,90.5,95.2,91.3,98.3,84.8,86.1,96.0,82.3,83.9,98.1,5-10 hours,Sometimes,No,71-90%,Not at all,Very Good,Sometimes,Extremely motivated,Slightly engaged,Often,Not effective,1
19,F,1,Cashier,12500,PUV Driver,12000,97,90.8,92.8,97.3,92.8,96.8,84.1,96.1,96.0,91.4,91.2,73.5,87.0,5-10 hours,Always,No,More than 90%,Slightly,Good,Always,Moderately motivated,Not engaged,Always,Extremely effective,1
18,M,2,Waitress,11500,Factory Driver,11000,96,87.1,84.9,86.0,84.9,87.7,88.4,87.1,92.3,92.9,75.6,89.7,88.2,11-15 hours,Often,No,More than 90%,Very actively,Excellent,Always,Very motivated,Moderately engaged,Sometimes,Moderately effective,0
19,M,4,Laundry Personnel,9500,Factory Worker,13000,95,88.6,90.3,92.5,90.3,89.5,87.8,98.6,94.6,86.2,93.0,76.0,76.1,Less than 5 hours,Never,Yes,More than 90%,Moderately,Very Good,Often,Not motivated,Very engaged,Rarely,Very effective,1
20,F,0,Housewife,0,Sales Associate,14000,92,93.0,94.9,94.6,94.9,94.7,91.9,89.9,91.4,90.2,92.2,92.9,94.9,Less than 5 hours,Rarely,No,More than 90%,Extremely actively,Fair,Rarely,Extremely motivated,Slightly engaged,Often,Slightly effective,1
18,M,1,Government Official,18000,Customer Service Representative,19000,93,89.1,88.0,85.9,88.0,90.4,86.3,95.5,86.8,93.6,86.3,91.9,87.8,5-10 hours,Often,No,More than 90%,Moderately,Poor,Sometimes,Slightly motivated,Extremely engaged,Always,Slightly effective,1
20,F,2,Housewife,0,Plumber,14000,94,90.6,91.2,88.8,91.2,88.9,90.0,87.6,97.8,85.2,80.8,97.1,98.5,11-15 hours,Sometimes,Yes,More than 90%,Not at all,Excellent,Always,Slightly motivated,Very engaged,Sometimes,Not effective,1
21,M,1,Tailor,10000,Warehouse Staff,13000,89,91.4,96.6,91.2,96.6,92.6,89.8,98.4,88.6,94.9,97.2,85.2,73.9,11-15 hours,Rarely,No,More than 90%,Slightly,Good,Often,Moderately motivated,Not engaged,Rarely,Very effective,1
19,M,5,Sales Assistant,13000,Call Center Agent,23000,97,90.5,93.3,93.9,93.3,95.1,88.8,83.5,80.1,88.3,90.3,90.8,97.8,5-10 hours,Always,Yes,More than 90%,Very actively,Very Good,Sometimes,Very motivated,Moderately engaged,Often,Extremely effective,1
18,M,0,Housewife,0,Maintenance Worker,12000,96,87.6,86.4,96.1,86.4,97.6,94.1,78.9,76.9,95.8,85.8,83.5,82.1,11-15 hours,Often,Yes,More than 90%,Extremely actively,Fair,Always,Extremely motivated,Extremely engaged,Always,Not effective,0
20,F,1,Teacher,19500,Delivery Rider,12000,95,93.0,89.5,87.5,89.5,86.5,98.9,95.1,98.7,92.2,98.3,96.7,89.8,Less than 5 hours,Always,No,More than 90%,Not at all,Good,Often,Not motivated,Slightly engaged,Sometimes,Very effective,1
19,M,2,Housewife,0,Janitor,9000,90,90.7,88.7,90.7,88.7,88.5,92.7,92.4,87.8,97.8,93.8,89.1,87.3,11-15 hours,Rarely,No,More than 90%,Slightly,Excellent,Often,Moderately motivated,Very engaged,Often,Moderately effective,1
18,F,4,Cashier,14000,Office Staff,16000,91,89.0,85.8,89.5,85.8,87.0,93.3,91.6,75.4,89.6,94.9,96.5,90.0,Less than 5 hours,Never,Yes,71-90%,Moderately,Very Good,Always,Very motivated,Moderately engaged,Rarely,Slightly effective,1
22,M,3,Yaya,8500,Waiter,11000,92,89.0,91.4,85.2,91.4,84.7,87.6,92.1,82.2,97.0,90.4,82.8,94.0,Less than 5 hours,Always,No,More than 90%,Very actively,Good,Rarely,Slightly motivated,Not engaged,Always,Extremely effective,1
20,M,1,Housewife,0,Retail Salesperson,14000,93,87.4,87.9,92.9,87.9,89.9,90.9,80.2,91.1,84.9,94.8,78.7,81.9,More than 20 hours,Rarely,Yes,More than 90%,Extremely actively,Fair,Sometimes,Extremely motivated,Very engaged,Sometimes,Very effective,0
19,F,0,Security Guard,15000,Graphic Designer,20000,94,90.1,96.9,84.9,96.9,95.8,95.0,76.2,87.3,87.9,95.0,84.4,90.4,11-15 hours,Sometimes,No,More than 90%,Not at all,Excellent,Always,Very motivated,Extremely engaged,Often,Moderately effective,1
18,M,1,Housewife,0,Government Official,17000,97,92.7,98.8,88.0,98.8,96.2,96.0,90.7,85.5,90.4,89.4,92.0,93.6,Less than 5 hours,Often,Yes,More than 90%,Slightly,Poor,Often,Not motivated,Slightly engaged,Rarely,Slightly effective,1
21,M,2,Delivery Rider,12000,Street Vendor,9000,96.5,90.9,84.2,95.0,84.2,93.9,91.8,84.6,98.4,95.1,86.9,90.5,95.5,5-10 hours,Never,No,More than 90%,Moderately,Fair,Rarely,Slightly motivated,Moderately engaged,Always,Not effective,1
20,F,4,Sales Clerk,12000,Construction Worker,14000,89,90.6,95.8,87.8,95.8,85.4,84.6,88.0,97.0,93.0,89.5,82.5,96.8,5-10 hours,Often,No,More than 90%,Very actively,Good,Always,Moderately motivated,Very engaged,Often,Moderately effective,1
19,M,0,Factory Worker,10500,Mechanic,16000,90,87.7,86.2,98.3,86.2,88.6,97.5,85.8,75.1,91.2,84.1,78.5,93.2,5-10 hours,Sometimes,No,More than 90%,Extremely actively,Excellent,Sometimes,Very motivated,Not engaged,Always,Very effective,0
18,F,1,Housewife,0,Electrician,13000,91,87.7,92.1,95.6,92.1,85.8,89.0,87.4,82.7,86.3,82.7,88.2,82.5,5-10 hours,Always,Yes,More than 90%,Not at all,Very Good,Often,Not motivated,Extremely engaged,Rarely,Not effective,0
20,M,3,Housewife,0,Security Guard,14000,92,89.7,90.5,96.9,90.5,93.8,85.1,81.0,89.2,85.1,95.6,87.9,91.6,Less than 5 hours,Rarely,No,71-90%,Moderately,Good,Always,Extremely motivated,Slightly engaged,Sometimes,Slightly effective,1
21,F,1,HR,19000,Jeepney Driver,14000,93,90.3,88.2,90.0,88.2,90.7,86.4,88.3,89.7,98.3,90.7,95.9,86.5,11-15 hours,Never,No,More than 90%,Slightly,Excellent,Sometimes,Moderately motivated,Moderately engaged,Often,Very effective,1
19,M,0,Waitress,9000,Tricycle Driver,10000,95,89.6,87.3,84.3,87.3,84.6,86.6,93.0,94.2,91.6,89.2,97.0,90.2,11-15 hours,Rarely,Yes,More than 90%,Very actively,Fair,Often,Very motivated,Very engaged,Always,Extremely effective,1
18,F,2,Housewife,0,Househusband,0,94,90.6,97.0,89.1,97.0,91.1,94.5,97.9,83.9,88.1,76.8,86.4,95.3,5-10 hours,Always,No,More than 90%,Extremely actively,Good,Often,Slightly motivated,Not engaged,Sometimes,Moderately effective,1
20,M,1,Government Official,20000,PUV Driver,13000,96,90.8,94.5,87.1,94.5,92.2,93.2,93.9,96.5,96.9,81.4,93.1,75.6,5-10 hours,Sometimes,No,More than 90%,Not at all,Poor,Always,Extremely motivated,Extremely engaged,Rarely,Slightly effective,1
19,F,5,Tailor,9500,Factory Driver,12000,97,92.4,93.6,98.7,93.6,97.4,88.2,92.5,89.5,89.9,98.2,93.2,81.3,Less than 5 hours,Often,Yes,More than 90%,Slightly,Very Good,Sometimes,Not motivated,Slightly engaged,Often,Very effective,1
22,M,0,Street Vendor,13000,Factory Worker,12000,89,87.0,91.8,90.8,91.8,86.0,85.3,81.9,81.9,87.2,82.0,91.1,86.7,5-10 hours,Always,No,More than 90%,Moderately,Excellent,Rarely,Moderately motivated,Moderately engaged,Always,Not effective,0
18,F,1,Housewife,0,Sales Associate,15000,90,89.6,89.8,94.0,89.8,90.5,98.4,75.2,73.3,94.7,90.5,98.1,90.9,5-10 hours,Sometimes,Yes,More than 90%,Very actively,Good,Often,Very motivated,Very engaged,Often,Slightly effective,1
20,M,2,Sales Assistant,12500,Customer Service Representative,21000,91,91.9,85.3,91.9,85.3,98.5,95.5,90.4,96.3,93.1,94.3,84.0,95.8,5-10 hours,Never,No,More than 90%,Extremely actively,Very Good,Always,Extremely motivated,Not engaged,Rarely,Extremely effective,1
21,F,4,Teacher,18500,Plumber,13000,92,87.2,84.6,85.7,84.6,94.0,92.3,93.9,91.5,88.6,84.1,75.3,85.2,11-15 hours,Sometimes,No,71-90%,Not at all,Fair,Sometimes,Not motivated,Slightly engaged,Sometimes,Moderately effective,0
19,F,0,Housewife,0,Warehouse Staff,12000,93,89.2,96.4,92.2,96.4,87.8,90.3,97.3,90.1,84.6,76.9,92.6,76.9,11-15 hours,Rarely,Yes,More than 90%,Slightly,Good,Often,Slightly motivated,Moderately engaged,Always,Very effective,1
18,M,1,Yaya,9000,Call Center Agent,20000,95,87.8,90.6,93.0,90.6,92.5,84.2,85.9,78.2,86.5,88.7,82.8,93.2,Less than 5 hours,Often,Yes,More than 90%,Very actively,Excellent,Rarely,Very motivated,Extremely engaged,Rarely,Extremely effective,0
20,F,2,Housewife,0,Maintenance Worker,14000,94,94.6,98.1,96.2,98.1,96.3,89.1,90.1,94.8,97.4,95.8,88.2,97.0,11-15 hours,Always,No,More than 90%,Moderately,Poor,Always,Moderately motivated,Very engaged,Often,Not effective,1
19,M,1,Cashier,11000,Delivery Rider,13000,96,87.2,87.5,84.7,87.5,95.9,87.4,96.9,76.9,96.4,73.6,93.9,78.0,11-15 hours,Rarely,Yes,More than 90%,Moderately,Very Good,Often,Extremely motivated,Not engaged,Always,Slightly effective,0
21,F,3,Delivery Rider,12500,Janitor,8000,97,87.5,85.1,86.9,85.1,93.1,96.8,91.3,88.9,91.0,82.8,73.5,87.8,Less than 5 hours,Never,No,More than 90%,Extremely actively,Good,Always,Not motivated,Slightly engaged,Sometimes,Very effective,0
18,M,0,Housewife,0,Office Staff,15000,95,90.1,88.6,88.5,88.6,87.4,96.1,84.0,97.6,92.8,90.9,94.1,82.4,More than 20 hours,Sometimes,Yes,More than 90%,Very actively,Excellent,Sometimes,Very motivated,Moderately engaged,Often,Moderately effective,1
20,F,1,Security Guard,13000,Waiter,9000,92,89.5,92.3,90.1,92.3,98.7,91.1,88.6,86.2,90.6,94.1,86.9,74.1,11-15 hours,Often,No,More than 90%,Not at all,Fair,Rarely,Slightly motivated,Very engaged,Rarely,Very effective,1
19,F,2,Laundry Personnel,8000,Retail Salesperson,15000,90,91.6,89.0,97.6,89.0,94.6,98.2,98.2,73.8,87.3,96.7,89.8,93.9,5-10 hours,Always,No,71-90%,Slightly,Good,Always,Extremely motivated,Extremely engaged,Always,Extremely effective,1
18,F,4,Factory Worker,11000,Graphic Designer,22000,93,88.6,95.1,91.6,95.1,86.4,84.8,86.5,82.9,85.9,97.0,80.2,88.8,11-15 hours,Sometimes,Yes,More than 90%,Moderately,Fair,Often,Moderately motivated,Not engaged,Sometimes,Not effective,1
22,M,0,Housewife,0,Government Official,18000,94,89.0,96.7,85.3,96.7,96.7,95.3,92.2,89.8,84.8,73.8,78.9,89.3,5-10 hours,Never,No,More than 90%,Slightly,Excellent,Sometimes,Very motivated,Moderately engaged,Often,Slightly effective,1
20,F,1,Housewife,0,Street Vendor,7000,96,89.7,90.9,88.3,90.9,85.2,88.0,87.2,84.3,89.8,95.1,90.9,96.3,Less than 5 hours,Rarely,No,More than 90%,Very actively,Very Good,Rarely,Slightly motivated,Very engaged,Rarely,Moderately effective,1
19,M,2,Government Official,20000,Construction Worker,15000,97,91.0,93.7,87.0,93.7,91.5,90.4,78.9,95.7,95.1,87.5,96.7,91.1,5-10 hours,Often,Yes,More than 90%,Extremely actively,Poor,Often,Not motivated,Slightly engaged,Always,Extremely effective,1
21,M,1,Teacher,23000,Mechanic,14000,89,87.6,84.3,94.8,84.3,88.3,85.8,83.7,90.3,97.3,90.3,73.8,90.4,5-10 hours,Never,No,More than 90%,Moderately,Very Good,Always,Not motivated,Extremely engaged,Sometimes,Very effective,0
18,F,5,Housewife,0,Electrician,13000,96.5,91.1,88.9,96.8,88.9,89.1,96.5,86.1,98.5,88.1,98.0,82.5,89.0,Less than 5 hours,Always,Yes,More than 90%,Slightly,Good,Rarely,Extremely motivated,Moderately engaged,Rarely,Not effective,1
20,M,0,Waitress,9500,Security Guard,16000,91,89.0,90.4,90.3,90.4,90.1,88.0,91.1,94.2,90.2,92.5,88.8,73.5,11-15 hours,Often,No,More than 90%,Not at all,Excellent,Often,Slightly motivated,Very engaged,Always,Slightly effective,1
19,F,1,Housewife,0,Jeepney Driver,11000,97.5,91.2,94.2,92.8,94.2,88.3,90.4,90.9,86.0,92.7,86.7,91.4,95.1,11-15 hours,Sometimes,No,More than 90%,Moderately,Fair,Always,Very motivated,Extremely engaged,Often,Moderately effective,1
18,M,2,Sales Clerk,11000,Tricycle Driver,9000,93,90.3,87.2,89.4,87.2,97.2,94.2,89.4,93.0,85.8,93.7,94.8,81.5,Less than 5 hours,Never,Yes,71-90%,Very actively,Very Good,Sometimes,Moderately motivated,Not engaged,Sometimes,Very effective,1
20,F,4,HR,18000,Househusband,0,90,86.0,86.9,93.8,86.9,89.5,86.3,84.3,80.5,84.5,75.9,89.3,87.9,Less than 5 hours,Rarely,Yes,More than 90%,Slightly,Good,Always,Very motivated,Slightly engaged,Rarely,Slightly effective,0
21,M,0,Housewife,0,PUV Driver,12000,94,89.2,91.1,86.5,91.1,93.7,97.9,88.9,93.9,86.3,84.3,85.2,82.9,Less than 5 hours,Sometimes,No,71-90%,Extremely actively,Excellent,Sometimes,Extremely motivated,Moderately engaged,Always,Not effective,1
19,M,1,Tailor,8000,Factory Driver,11000,92,89.0,87.9,84.8,87.9,86.0,87.1,96.6,92.1,98.4,91.8,86.4,80.0,11-15 hours,Often,Yes,More than 90%,Very actively,Poor,Often,Not motivated,Very engaged,Often,Very effective,1
18,F,3,Yaya,7500,Factory Worker,13000,95,89.9,96.5,95.2,96.5,90.8,89.6,73.2,77.4,91.2,88.6,97.2,92.7,More than 20 hours,Always,No,More than 90%,Moderately,Good,Always,Moderately motivated,Slightly engaged,Sometimes,Slightly effective,1
20,M,1,Housewife,0,Sales Associate,14000,89,90.9,95.3,88.1,95.3,95.9,92.1,95.8,96.2,96.8,78.2,90.5,76.2,5-10 hours,Never,No,More than 90%,Not at all,Fair,Rarely,Slightly motivated,Extremely engaged,Rarely,Moderately effective,1
21,F,1,Housewife,0,Plumber,12000,97,87.8,86.2,94.4,86.2,92.8,98.8,75.0,88.0,93.4,80.9,81.5,88.1,5-10 hours,Often,No,More than 90%,Moderately,Good,Sometimes,Very motivated,Not engaged,Often,Very effective,0
22,M,2,Factory Worker,9500,Warehouse Staff,13000,91,88.1,84.8,98.1,84.8,88.9,86.7,93.5,85.9,88.5,89.5,78.4,90.2,11-15 hours,Sometimes,Yes,More than 90%,Extremely actively,Excellent,Always,Extremely motivated,Very engaged,Often,Moderately effective,0
18,F,4,Cashier,12000,Call Center Agent,21000,96.5,90.5,90.7,85.4,90.7,84.4,84.6,94.6,97.2,97.5,97.6,74.9,98.4,5-10 hours,Always,Yes,More than 90%,Very actively,Poor,Rarely,Moderately motivated,Slightly engaged,Always,Not effective,1
19,M,0,Housewife,0,Maintenance Worker,13000,94,89.0,88.9,86.7,88.9,91.3,90.7,98.7,81.5,89.4,86.1,90.3,86.5,11-15 hours,Rarely,No,More than 90%,Moderately,Fair,Always,Very motivated,Extremely engaged,Sometimes,Very effective,1
20,F,1,Teacher,20000,Delivery Rider,12000,95,92.4,98.1,90.4,98.1,96.4,89.3,90.6,90.8,92.8,90.2,92.3,87.6,5-10 hours,Often,No,More than 90%,Not at all,Good,Often,Not motivated,Not engaged,Sometimes,Slightly effective,1
18,M,2,Housewife,0,Janitor,7000,90,90.0,91.2,95.7,91.2,86.7,96.9,85.2,87.1,86.5,82.2,93.9,93.0,5-10 hours,Never,No,71-90%,Slightly,Very Good,Sometimes,Slightly motivated,Very engaged,Often,Not effective,1
20,F,1,Sales Assistant,14500,Office Staff,16000,89,86.6,84.6,86.1,84.6,89.0,94.8,81.3,89.9,84.7,93.9,85.8,78.2,11-15 hours,Rarely,Yes,More than 90%,Very actively,Excellent,Often,Extremely motivated,Moderately engaged,Rarely,Slightly effective,0
19,F,5,Housewife,0,Waiter,10000,97,90.2,97.6,92.3,97.6,84.8,93.5,87.6,78.0,85.2,87.1,96.8,92.1,5-10 hours,Always,Yes,More than 90%,Extremely actively,Poor,Always,Moderately motivated,Extremely engaged,Always,Extremely effective,1
21,M,0,Waitress,10000,Retail Salesperson,16000,93,88.1,85.3,98.5,85.3,87.6,85.1,97.1,87.6,96.1,75.2,81.2,90.6,Less than 5 hours,Sometimes,No,More than 90%,Moderately,Very Good,Rarely,Very motivated,Moderately engaged,Often,Slightly effective,0
20,F,1,Housewife,0,Graphic Designer,21000,92,89.8,94.8,84.6,94.8,92.2,91.9,91.8,95.0,91.9,83.8,72.9,94.2,11-15 hours,Often,No,More than 90%,Slightly,Good,Sometimes,Not motivated,Very engaged,Sometimes,Not effective,1
18,M,2,Security Guard,16000,Government Official,19000,91,87.9,90.0,93.1,90.0,90.6,97.5,76.8,74.1,84.9,96.2,89.9,84.2,More than 20 hours,Always,Yes,More than 90%,Very actively,Excellent,Often,Slightly motivated,Slightly engaged,Always,Very effective,0
19,F,4,Housewife,0,Street Vendor,8000,96,90.3,92.7,88.4,92.7,96.8,90.2,93.0,91.1,93.6,84.4,88.2,82.8,5-10 hours,Never,No,More than 90%,Not at all,Fair,Always,Extremely motivated,Not engaged,Often,Extremely effective,1
20,M,0,Laundry Personnel,8500,Construction Worker,13000,95,90.5,95.7,97.9,95.7,95.0,89.4,89.9,92.5,90.9,78.0,87.5,83.1,5-10 hours,Sometimes,No,71-90%,Extremely actively,Very Good,Rarely,Very motivated,Moderately engaged,Rarely,Moderately effective,1
18,F,1,Housewife,0,Mechanic,15000,90,88.0,86.8,90.8,86.8,98.9,93.2,75.9,90.2,87.7,82.6,82.6,92.5,11-15 hours,Rarely,Yes,More than 90%,Slightly,Good,Sometimes,Not motivated,Very engaged,Sometimes,Very effective,0
19,M,3,Street Vendor,11000,Electrician,14000,97.5,89.1,89.5,85.2,89.5,94.2,86.9,90.8,94.8,85.1,87.9,90.5,85.8,Less than 5 hours,Sometimes,No,More than 90%,Moderately,Poor,Often,Moderately motivated,Extremely engaged,Always,Moderately effective,1
20,F,1,Housewife,0,Security Guard,15000,96,93.4,88.2,94.9,88.2,93.9,87.2,93.2,98.4,98.1,90.8,97.8,96.3,5-10 hours,Rarely,Yes,More than 90%,Very actively,Excellent,Always,Slightly motivated,Slightly engaged,Often,Extremely effective,1
21,M,0,Government Official,21000,Jeepney Driver,12000,93,90.0,91.7,96.8,91.7,91.9,85.9,95.3,87.0,87.2,90.2,76.4,95.7,Less than 5 hours,Often,No,More than 90%,Not at all,Good,Sometimes,Very motivated,Not engaged,Sometimes,Not effective,1
19,F,1,Housewife,0,Tricycle Driver,8000,89,90.5,93.6,84.7,93.6,90.0,98.2,82.6,91.1,95.3,94.3,89.3,82.4,5-10 hours,Always,Yes,More than 90%,Slightly,Excellent,Often,Extremely motivated,Moderately engaged,Always,Slightly effective,1
18,M,2,Delivery Rider,13000,Househusband,0,97,91.0,90.5,91.3,90.5,98.5,92.6,84.9,93.9,91.0,95.8,81.1,90.8,11-15 hours,Sometimes,No,More than 90%,Moderately,Fair,Always,Moderately motivated,Very engaged,Often,Slightly effective,1
20,F,4,HR,20000,PUV Driver,13000,92,88.4,87.8,89.9,87.8,97.7,94.5,88.2,81.9,94.6,81.1,92.1,76.9,5-10 hours,Never,Yes,71-90%,Extremely actively,Good,Rarely,Not motivated,Extremely engaged,Rarely,Moderately effective,0
19,M,0,Housewife,0,Factory Driver,12000,90,87.7,88.5,87.5,88.5,85.4,91.6,81.1,75.1,88.7,88.3,94.6,94.9,11-15 hours,Often,No,More than 90%,Very actively,Very Good,Often,Very motivated,Slightly engaged,Sometimes,Very effective,0
21,M,1,Housewife,0,Factory Worker,11000,94,92.2,96.2,90.1,96.2,91.7,90.8,87.6,96.3,90.4,89.1,88.7,97.3,11-15 hours,Rarely,No,More than 90%,Slightly,Poor,Sometimes,Extremely motivated,Not engaged,Often,Not effective,1
20,F,2,Yaya,8000,Sales Associate,13000,96,88.8,89.9,88.3,89.9,88.2,97.0,91.3,89.8,89.9,75.4,93.5,83.1,5-10 hours,Always,Yes,More than 90%,Moderately,Good,Always,Slightly motivated,Moderately engaged,Always,Extremely effective,1
18,F,1,Sales Assistant,15000,Customer Service Representative,20000,95,89.9,96.9,93.9,96.9,93.5,84.8,90.6,86.2,86.8,91.5,75.9,91.5,Less than 5 hours,Never,No,More than 90%,Extremely actively,Fair,Often,Moderately motivated,Very engaged,Rarely,Very effective,1
19,M,5,Housewife,0,Plumber,13000,97,94.0,97.1,96.6,97.1,85.9,92.3,93.1,95.5,97.1,97.8,90.8,90.6,5-10 hours,Sometimes,No,More than 90%,Not at all,Excellent,Rarely,Not motivated,Slightly engaged,Sometimes,Moderately effective,1
20,F,0,Factory Worker,9500,Warehouse Staff,12000,91,88.2,85.1,89.2,85.1,87.8,88.5,89.4,82.1,93.3,85.6,94.1,89.9,Less than 5 hours,Often,Yes,More than 90%,Very actively,Very Good,Always,Very motivated,Extremely engaged,Often,Slightly effective,0
18,M,1,Housewife,0,Call Center Agent,22000,89,88.5,84.2,91.8,84.2,86.5,88.9,97.5,97.6,86.0,97.6,83.2,75.6,5-10 hours,Always,No,More than 90%,Slightly,Good,Sometimes,Extremely motivated,Very engaged,Always,Moderately effective,0
19,M,2,Cashier,13000,Maintenance Worker,12000,93,90.1,92.3,92.6,92.3,92.0,93.8,76.8,86.9,95.6,94.5,85.3,88.8,11-15 hours,Rarely,No,More than 90%,Moderately,Very Good,Always,Slightly motivated,Not engaged,Rarely,Very effective,1
20,F,4,Housewife,0,Delivery Rider,13000,92,91.9,93.0,87.8,93.0,94.9,84.4,95.8,88.5,96.4,93.8,97.0,86.2,Less than 5 hours,Never,Yes,71-90%,Extremely actively,Excellent,Often,Moderately motivated,Moderately engaged,Sometimes,Not effective,1
21,M,0,Teacher,22000,Janitor,9000,96,89.9,87.4,98.2,87.4,84.9,90.6,96.2,82.8,92.1,82.5,96.4,90.2,5-10 hours,Always,Yes,More than 90%,Very actively,Poor,Sometimes,Very motivated,Extremely engaged,Always,Slightly effective,1
19,M,1,Housewife,0,Office Staff,15000,95,89.1,90.1,94.3,90.1,98.1,85.6,87.0,94.1,84.2,91.3,82.8,82.2,Less than 5 hours,Rarely,No,More than 90%,Not at all,Fair,Rarely,Not motivated,Slightly engaged,Often,Extremely effective,1
18,F,3,Waitress,10500,Waiter,9000,90,90.2,85.8,86.8,85.8,90.3,95.0,97.8,93.3,94.8,90.6,73.4,98.6,11-15 hours,Sometimes,No,More than 90%,Slightly,Good,Always,Extremely motivated,Very engaged,Sometimes,Very effective,1
20,F,1,Housewife,0,Retail Salesperson,14000,97,89.1,91.8,84.5,91.8,88.8,96.1,91.1,76.9,87.9,88.7,90.6,91.7,5-10 hours,Often,Yes,More than 90%,Moderately,Very Good,Often,Slightly motivated,Moderately engaged,Rarely,Moderately effective,1
19,M,0,Security Guard,14000,Graphic Designer,19000,97.5,90.4,88.6,90.6,88.6,85.2,93.0,98.3,80.2,96.2,96.1,81.2,96.4,5-10 hours,Never,No,More than 90%,Extremely actively,Excellent,Always,Very motivated,Not engaged,Often,Extremely effective,1
22,F,1,Housewife,0,Government Official,18000,96.5,87.9,90.2,92.8,90.2,97.3,86.2,90.5,75.7,90.3,87.5,89.9,76.5,11-15 hours,Rarely,Yes,More than 90%,Very actively,Poor,Sometimes,Moderately motivated,Very engaged,Always,Not effective,0
18,M,2,Laundry Personnel,9000,Street Vendor,9000,93,88.7,86.9,93.7,86.9,89.1,88.7,88.9,91.7,85.6,80.9,94.7,88.3,More than 20 hours,Sometimes,Yes,More than 90%,Not at all,Good,Often,Not motivated,Extremely engaged,Sometimes,Very effective,1
20,F,4,Housewife,0,Construction Worker,15000,94,92.2,95.5,96.0,95.5,84.1,94.9,93.7,90.6,91.3,84.8,95.8,92.1,5-10 hours,Often,No,More than 90%,Moderately,Very Good,Sometimes,Extremely motivated,Slightly engaged,Often,Slightly effective,1
21,M,0,Street Vendor,12000,Mechanic,16000,95,92.3,89.4,91.6,89.4,96.9,97.8,86.5,92.4,93.8,95.2,87.2,95.0,5-10 hours,Always,No,More than 90%,Slightly,Fair,Rarely,Very motivated,Moderately engaged,Rarely,Moderately effective,1
19,M,1,Housewife,0,Electrician,13000,89,90.7,84.3,85.9,84.3,91.1,89.1,96.4,93.5,89.5,91.1,93.8,98.3,11-15 hours,Often,Yes,More than 90%,Very actively,Good,Always,Slightly motivated,Very engaged,Always,Extremely effective,1
18,F,2,Government Official,18000,Security Guard,14000,92,89.7,94.6,86.3,94.6,90.1,90.0,85.2,96.1,84.6,82.2,88.5,94.6,11-15 hours,Never,Yes,More than 90%,Extremely actively,Very Good,Often,Moderately motivated,Not engaged,Sometimes,Very effective,1
